"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
1682,"1","2025-08-29T11:29:07.035117Z","sms-00759","ham",1.866,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!","2025-08-29T11:29:07.035133Z"
1683,"1","2025-08-29T11:29:08.198352Z","sms-00760","ham",0.838,"U should have made an appointment","2025-08-29T11:29:08.198374Z"
1684,"1","2025-08-29T11:29:10.107584Z","sms-00761","ham",1.659,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts","2025-08-29T11:29:10.107601Z"
1685,"1","2025-08-29T11:29:12.157118Z","sms-00762","spam",1.753,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.","2025-08-29T11:29:12.157135Z"
1686,"1","2025-08-29T11:29:14.190755Z","sms-00763","ham",1.719,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.","2025-08-29T11:29:14.190774Z"
1687,"1","2025-08-29T11:29:15.612590Z","sms-00764","spam",1.133,"Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF","2025-08-29T11:29:15.612610Z"
1688,"1","2025-08-29T11:29:17.282157Z","sms-00765","ham",1.377,"Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...","2025-08-29T11:29:17.282179Z"
1689,"1","2025-08-29T11:29:18.901241Z","sms-00766","ham",1.318,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..","2025-08-29T11:29:18.901259Z"
1690,"1","2025-08-29T11:29:20.500813Z","sms-00767","spam",1.304,"UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub","2025-08-29T11:29:20.500833Z"
1691,"1","2025-08-29T11:29:22.036795Z","sms-00768","ham",1.242,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...","2025-08-29T11:29:22.036815Z"
1692,"1","2025-08-29T11:29:23.265709Z","sms-00769","ham",0.923,"Sorry, I'll call later","2025-08-29T11:29:23.265729Z"
1693,"1","2025-08-29T11:29:24.359028Z","sms-00770","ham",0.815,"I cant pick the phone right now. Pls send a message","2025-08-29T11:29:24.359043Z"
1694,"1","2025-08-29T11:29:26.503552Z","sms-00771","ham",1.832,"Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.","2025-08-29T11:29:26.503574Z"
1695,"1","2025-08-29T11:29:27.673937Z","sms-00772","ham",0.864,"Not getting anywhere with this damn job hunting over here!","2025-08-29T11:29:27.673953Z"
1696,"1","2025-08-29T11:29:29.403845Z","sms-00773","ham",1.448,"Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ","2025-08-29T11:29:29.403860Z"
1697,"1","2025-08-29T11:29:30.717110Z","sms-00774","ham",1.02,"idc get over here, you are not weaseling your way out of this shit twice in a row","2025-08-29T11:29:30.717128Z"
1698,"1","2025-08-29T11:29:32.022190Z","sms-00775","ham",1.001,"I wil be there with in  &lt;#&gt;  minutes. Got any space","2025-08-29T11:29:32.022204Z"
1699,"1","2025-08-29T11:29:33.075477Z","sms-00776","ham",0.767,"Just sleeping..and surfing","2025-08-29T11:29:33.075497Z"
1700,"1","2025-08-29T11:29:34.071309Z","sms-00777","ham",0.7,"Thanks for picking up the trash.","2025-08-29T11:29:34.071325Z"
1701,"1","2025-08-29T11:29:35.272023Z","sms-00778","ham",0.913,"Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke","2025-08-29T11:29:35.272046Z"
1702,"1","2025-08-29T11:29:36.376442Z","sms-00779","ham",0.793,"""Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx""","2025-08-29T11:29:36.376452Z"
1703,"1","2025-08-29T11:29:37.589667Z","sms-00780","ham",0.921,"Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola","2025-08-29T11:29:37.589682Z"
1704,"1","2025-08-29T11:29:38.921538Z","sms-00781","ham",1.039,"That means get the door","2025-08-29T11:29:38.921556Z"
1705,"1","2025-08-29T11:29:40.550686Z","sms-00782","ham",1.324,"Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..","2025-08-29T11:29:40.550702Z"
1706,"1","2025-08-29T11:29:41.864393Z","sms-00783","ham",1.014,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?","2025-08-29T11:29:41.864410Z"
1707,"1","2025-08-29T11:29:43.058764Z","sms-00784","ham",0.897,"Beerage?","2025-08-29T11:29:43.058782Z"
1708,"1","2025-08-29T11:29:45.327975Z","sms-00785","spam",1.955,"You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!","2025-08-29T11:29:45.327992Z"
1709,"1","2025-08-29T11:29:46.467470Z","sms-00786","ham",0.832,"Dont think so. It turns off like randomlly within 5min of opening","2025-08-29T11:29:46.467487Z"
1710,"1","2025-08-29T11:29:47.521282Z","sms-00787","ham",0.759,"She was supposed to be but couldn't make it, she's still in town though","2025-08-29T11:29:47.521299Z"
1711,"1","2025-08-29T11:29:48.800944Z","sms-00788","ham",0.963,"It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure","2025-08-29T11:29:48.800957Z"
1712,"1","2025-08-29T11:29:51.064998Z","sms-00789","spam",1.99,"Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)","2025-08-29T11:29:51.065014Z"
1713,"1","2025-08-29T11:29:53.220763Z","sms-00790","spam",1.841,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.","2025-08-29T11:29:53.220779Z"
1714,"1","2025-08-29T11:29:54.774074Z","sms-00791","ham",1.225,"Gud mrng dear hav a nice day","2025-08-29T11:29:54.774089Z"
1715,"1","2025-08-29T11:29:56.051906Z","sms-00792","ham",0.954,"This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola","2025-08-29T11:29:56.051923Z"
1716,"1","2025-08-29T11:29:57.895008Z","sms-00793","ham",1.534,"All e best 4 ur driving tmr :-)","2025-08-29T11:29:57.895029Z"
1717,"1","2025-08-29T11:29:59.602302Z","sms-00794","ham",1.396,"Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!","2025-08-29T11:29:59.602318Z"
1718,"1","2025-08-29T11:30:01.319909Z","sms-00795","ham",1.409,"Omg I want to scream. I weighed myself and I lost more weight! Woohoo!","2025-08-29T11:30:01.319930Z"
1719,"1","2025-08-29T11:30:02.452289Z","sms-00796","ham",0.832,"There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?","2025-08-29T11:30:02.452308Z"
1720,"1","2025-08-29T11:30:04.282244Z","sms-00797","ham",1.457,"it's really getting me down just hanging around.","2025-08-29T11:30:04.282255Z"
1721,"1","2025-08-29T11:30:06.478922Z","sms-00798","spam",1.904,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa","2025-08-29T11:30:06.478939Z"
1722,"1","2025-08-29T11:30:09.798730Z","sms-00799","ham",3.005,"""Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic""","2025-08-29T11:30:09.798746Z"
1723,"1","2025-08-29T11:30:11.205395Z","sms-00800","ham",1.098,"Ok i msg u b4 i leave my house.","2025-08-29T11:30:11.205410Z"
1724,"1","2025-08-30T08:45:38.296202Z","sms-00801","ham",7.245,"""Gimme a few"" was  &lt;#&gt;  minutes ago","2025-08-30T08:45:38.296215Z"
1725,"1","2025-08-30T08:45:45.982815Z","sms-00802","spam",7.524,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16","2025-08-30T08:45:45.982831Z"
1726,"1","2025-08-30T08:45:48.042378Z","sms-00803","ham",1.903,"Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice","2025-08-30T08:45:48.042390Z"
1727,"1","2025-08-30T08:45:49.244425Z","sms-00804","spam",1.047,"FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone","2025-08-30T08:45:49.244443Z"
1728,"1","2025-08-30T08:45:50.677924Z","sms-00805","spam",1.267,"You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX","2025-08-30T08:45:50.677944Z"
1729,"1","2025-08-30T08:45:51.727386Z","sms-00806","ham",0.884,"K I'll be there before 4.","2025-08-30T08:45:51.727411Z"
1730,"1","2025-08-30T08:45:57.999033Z","sms-00807","ham",6.104,"I dled 3d its very imp","2025-08-30T08:45:57.999051Z"
1731,"1","2025-08-30T08:46:00.902195Z","sms-00808","ham",2.729,"sure, but make sure he knows we ain't smokin yet","2025-08-30T08:46:00.902208Z"
1732,"1","2025-08-30T08:46:02.440492Z","sms-00809","ham",1.379,"Boooo you always work. Just quit.","2025-08-30T08:46:02.440513Z"
1733,"1","2025-08-30T08:46:03.916875Z","sms-00810","ham",1.31,"I am taking half day leave bec i am not well","2025-08-30T08:46:03.916895Z"
1734,"1","2025-08-30T08:46:05.545959Z","sms-00811","ham",1.444,"Ugh I don't wanna get out of bed. It's so warm.","2025-08-30T08:46:05.545978Z"
1735,"1","2025-08-30T08:46:07.178370Z","sms-00812","unclear",6.298,"S:)s.nervous  &lt;#&gt; :)","2025-08-30T08:46:17.609904Z"
1736,"1","2025-08-30T08:46:26.339418Z","sms-00813","ham",3.018,"So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint","2025-08-30T08:46:26.339435Z"
1737,"1","2025-08-30T08:46:28.684172Z","sms-00814","spam",1.984,"Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16","2025-08-30T08:46:28.684189Z"
1738,"1","2025-08-30T08:46:29.915828Z","sms-00815","ham",1.077,"I borrow ur bag ok.","2025-08-30T08:46:29.915838Z"
1739,"1","2025-08-30T08:46:31.924524Z","sms-00816","spam",1.857,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT","2025-08-30T08:46:31.924546Z"
1740,"1","2025-08-30T08:47:13.600726Z","sms-00817","ham",41.464,"Where's my boytoy? I miss you ... What happened?","2025-08-30T08:47:13.600738Z"
1741,"1","2025-08-30T08:47:25.524885Z","sms-00818","ham",11.744,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up","2025-08-30T08:47:25.524903Z"
1742,"1","2025-08-30T08:47:27.837434Z","sms-00819","ham",2.115,"Also are you bringing galileo or dobby","2025-08-30T08:47:27.837451Z"
1743,"1","2025-08-30T08:47:29.210388Z","sms-00820","ham",1.206,"Then why you not responding","2025-08-30T08:47:29.210407Z"
1744,"1","2025-08-30T08:47:35.189946Z","sms-00821","ham",5.766,"""BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.""","2025-08-30T08:47:35.189960Z"
1745,"1","2025-08-30T08:47:39.935049Z","sms-00822","ham",4.588,"Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*","2025-08-30T08:47:39.935067Z"
1746,"1","2025-08-30T08:47:41.789227Z","sms-00823","ham",1.683,"On the road so cant txt","2025-08-30T08:47:41.789248Z"
1747,"1","2025-08-30T08:47:45.026660Z","sms-00824","spam",3.035,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","2025-08-30T08:47:45.026680Z"
1748,"1","2025-08-30T08:47:48.340955Z","sms-00825","spam",3.151,"25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.","2025-08-30T08:47:48.340973Z"
1749,"1","2025-08-30T08:47:49.624004Z","sms-00826","ham",1.126,"Have a good evening! Ttyl","2025-08-30T08:47:49.624023Z"
1750,"1","2025-08-30T08:47:52.965830Z","sms-00827","ham",3.18,"Hmm .. Bits and pieces lol ... *sighs* ...","2025-08-30T08:47:52.965847Z"
1751,"1","2025-08-30T08:47:58.523617Z","sms-00828","ham",5.393,"Hahaha..use your brain dear","2025-08-30T08:47:58.523632Z"
1752,"1","2025-08-30T08:47:59.663023Z","sms-00829","ham",0.972,"Hey. You got any mail?","2025-08-30T08:47:59.663042Z"
1753,"1","2025-08-30T08:48:05.703172Z","sms-00830","ham",5.873,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around","2025-08-30T08:48:05.703188Z"
1754,"1","2025-08-30T08:48:10.955366Z","sms-00831","ham",5.08,"Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola","2025-08-30T08:48:10.955383Z"
1755,"1","2025-08-30T08:48:12.442050Z","sms-00832","spam",1.325,"U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901","2025-08-30T08:48:12.442069Z"
1756,"1","2025-08-30T08:48:18.269313Z","sms-00833","ham",5.648,"Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx","2025-08-30T08:48:18.269329Z"
1757,"1","2025-08-30T08:48:19.932239Z","sms-00834","spam",1.51,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062","2025-08-30T08:48:19.932259Z"
1758,"1","2025-08-30T08:48:25.849256Z","sms-00835","ham",5.771,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago","2025-08-30T08:48:25.849273Z"
1759,"1","2025-08-30T08:48:29.466345Z","sms-00836","ham",3.453,"Surely result will offer:)","2025-08-30T08:48:29.466363Z"
1760,"1","2025-08-30T08:48:32.328732Z","sms-00837","ham",2.705,"Good Morning my Dear........... Have a great &amp; successful day.","2025-08-30T08:48:32.328754Z"
1761,"1","2025-08-30T08:48:34.926507Z","sms-00838","spam",2.415,"Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow","2025-08-30T08:48:34.926526Z"
1762,"1","2025-08-30T08:48:41.755687Z","sms-00839","ham",6.657,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks","2025-08-30T08:48:41.755705Z"
1763,"1","2025-08-30T08:48:44.133183Z","sms-00840","spam",2.22,"We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed","2025-08-30T08:48:44.133200Z"
1764,"1","2025-08-30T08:48:45.505527Z","sms-00841","spam",1.197,"Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP","2025-08-30T08:48:45.505549Z"
1765,"1","2025-08-30T08:48:47.500200Z","sms-00842","ham",1.823,"I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx","2025-08-30T08:48:47.500217Z"
1766,"1","2025-08-30T08:48:54.645743Z","sms-00843","ham",6.968,"Pls send me a comprehensive mail about who i'm paying, when and how much.","2025-08-30T08:48:54.645764Z"
1767,"1","2025-08-30T08:48:59.257273Z","sms-00844","ham",4.433,"Our Prashanthettan's mother passed away last night. pray for her and family.","2025-08-30T08:48:59.257285Z"
1768,"1","2025-08-30T08:49:00.518343Z","sms-00845","spam",1.1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ","2025-08-30T08:49:00.518361Z"
1769,"1","2025-08-30T08:49:05.042921Z","sms-00846","ham",4.35,"K.k:)when are you going?","2025-08-30T08:49:05.042937Z"
1770,"1","2025-08-30T08:49:12.183371Z","sms-00847","ham",6.977,"Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore","2025-08-30T08:49:12.183386Z"
1771,"1","2025-08-30T08:49:13.701851Z","sms-00848","ham",1.36,"My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.","2025-08-30T08:49:13.701866Z"
1772,"1","2025-08-30T08:49:15.246211Z","sms-00849","ham",1.367,"I am in office:)whats the matter..msg me now.i will call you at break:).","2025-08-30T08:49:15.246230Z"
1773,"1","2025-08-30T08:49:16.750997Z","sms-00850","ham",1.341,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later","2025-08-30T08:49:16.751012Z"
1774,"1","2025-08-30T08:49:17.979276Z","sms-00851","spam",1.041,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X","2025-08-30T08:49:17.979293Z"
1775,"1","2025-08-30T08:49:19.158581Z","sms-00852","ham",1.014,"U reach orchard already? U wan 2 go buy tickets first?","2025-08-30T08:49:19.158600Z"
1776,"1","2025-08-30T08:49:20.145490Z","sms-00853","ham",0.819,"I am real, baby! I want to bring out your inner tigress...","2025-08-30T08:49:20.145508Z"
1777,"1","2025-08-30T08:49:21.086467Z","sms-00854","ham",0.77,"No da if you run that it activate the full version da.","2025-08-30T08:49:21.086486Z"
1778,"1","2025-08-30T08:49:22.637523Z","sms-00855","ham",1.368,"""AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.""","2025-08-30T08:49:22.637542Z"
1779,"1","2025-08-30T08:49:24.227582Z","sms-00856","ham",1.428,"Stop the story. I've told him i've returned it and he's saying i should not re order it.","2025-08-30T08:49:24.227602Z"
1780,"1","2025-08-30T08:49:25.962382Z","sms-00857","spam",1.562,"Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.","2025-08-30T08:49:25.962400Z"
1781,"1","2025-08-30T08:49:27.650009Z","sms-00858","ham",1.519,"Going to take your babe out ?","2025-08-30T08:49:27.650027Z"
1782,"1","2025-08-30T08:49:34.050675Z","sms-00859","ham",6.215,"Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.","2025-08-30T08:49:34.050694Z"
1783,"1","2025-08-30T08:49:40.289071Z","sms-00860","ham",6.062,"Spoons it is then okay?","2025-08-30T08:49:40.289087Z"
1784,"1","2025-08-30T08:49:42.923265Z","sms-00861","ham",2.468,"Did he just say somebody is named tampa","2025-08-30T08:49:42.923283Z"
1785,"1","2025-08-30T08:49:46.070961Z","sms-00862","ham",2.98,"In work now. Going have in few min.","2025-08-30T08:49:46.070979Z"
1786,"1","2025-08-30T08:49:48.751259Z","sms-00863","ham",2.519,"Your brother is a genius","2025-08-30T08:49:48.751272Z"
1787,"1","2025-08-30T08:49:51.261777Z","sms-00864","ham",2.354,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you","2025-08-30T08:49:51.261797Z"
1788,"1","2025-08-30T08:49:52.437355Z","sms-00865","ham",1.012,"Did u find out what time the bus is at coz i need to sort some stuff out.","2025-08-30T08:49:52.437373Z"
1789,"1","2025-08-30T08:49:54.364875Z","sms-00866","ham",1.762,"Dude ive been seeing a lotta corvettes lately","2025-08-30T08:49:54.364893Z"
1790,"1","2025-08-30T08:49:55.679130Z","sms-00867","spam",1.15,"Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins","2025-08-30T08:49:55.679148Z"
1791,"1","2025-08-30T08:49:57.786924Z","sms-00868","ham",1.935,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter","2025-08-30T08:49:57.786943Z"
1792,"1","2025-08-30T08:49:58.920736Z","sms-00869","spam",0.969,"PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04","2025-08-30T08:49:58.920760Z"
1793,"1","2025-08-30T08:50:00.395546Z","sms-00870","ham",1.315,"Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r","2025-08-30T08:50:00.395563Z"
1794,"1","2025-08-30T08:50:03.834253Z","sms-00871","spam",3.257,"What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!","2025-08-30T08:50:03.834275Z"
1795,"1","2025-08-30T08:50:05.031752Z","sms-00872","ham",1.011,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!","2025-08-30T08:50:05.031771Z"
1796,"1","2025-08-30T08:50:06.650391Z","sms-00873","ham",1.449,"Its going good...no problem..but still need little experience to understand american customer voice...","2025-08-30T08:50:06.650410Z"
1797,"1","2025-08-30T08:50:08.105870Z","sms-00874","ham",1.289,"I'll text you when I drop x off","2025-08-30T08:50:08.105886Z"
1798,"1","2025-08-30T08:50:09.161510Z","sms-00875","ham",0.882,"Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap","2025-08-30T08:50:09.161528Z"
1799,"1","2025-08-30T08:50:17.399859Z","sms-00876","ham",8.069,"Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;","2025-08-30T08:50:17.399879Z"
1800,"1","2025-08-30T08:50:19.766182Z","sms-00877","spam",2.201,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary","2025-08-30T08:50:19.766192Z"
1801,"1","2025-08-30T08:50:20.865374Z","sms-00878","ham",0.945,"Are you in castor? You need to see something","2025-08-30T08:50:20.865391Z"
1802,"1","2025-08-30T08:50:22.785618Z","sms-00879","spam",1.745,"Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone","2025-08-30T08:50:22.785638Z"
1803,"1","2025-08-30T08:50:24.411115Z","sms-00880","spam",1.446,"U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565","2025-08-30T08:50:24.411131Z"
1804,"1","2025-08-30T08:50:25.835889Z","sms-00881","spam",1.246,"U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08","2025-08-30T08:50:25.835907Z"
1805,"1","2025-08-30T08:50:29.083678Z","sms-00882","spam",3.068,"Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.","2025-08-30T08:50:29.083693Z"
1806,"1","2025-08-30T08:50:37.981865Z","sms-00883","ham",8.74,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.","2025-08-30T08:50:37.981882Z"
1807,"1","2025-08-30T08:50:39.363271Z","sms-00884","ham",1.211,"I love to give massages. I use lots of baby oil... What is your fave position?","2025-08-30T08:50:39.363287Z"
1808,"1","2025-08-30T08:50:40.416119Z","sms-00885","ham",0.883,"Dude we should go sup again","2025-08-30T08:50:40.416137Z"
1809,"1","2025-08-30T08:50:41.930434Z","sms-00886","ham",1.343,"Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive","2025-08-30T08:50:41.930457Z"
1810,"1","2025-08-30T08:50:43.077313Z","sms-00887","ham",0.981,"Gibbs unsold.mike hussey","2025-08-30T08:50:43.077325Z"
1811,"1","2025-08-30T08:50:44.485017Z","sms-00888","ham",1.256,"I like to talk pa but am not able to. I dont know y.","2025-08-30T08:50:44.485036Z"
1812,"1","2025-08-30T08:50:46.090914Z","sms-00889","ham",1.451,"Y dun cut too short leh. U dun like ah? She failed. She's quite sad.","2025-08-30T08:50:46.090928Z"
1813,"1","2025-08-30T08:50:47.323417Z","sms-00890","ham",1.068,"You unbelievable faglord","2025-08-30T08:50:47.323435Z"
1814,"1","2025-08-30T08:50:49.223190Z","sms-00891","ham",1.729,"Wife.how she knew the time of murder exactly","2025-08-30T08:50:49.223209Z"
1815,"1","2025-08-30T08:50:50.356297Z","sms-00892","ham",0.957,"Why do you ask princess?","2025-08-30T08:50:50.356317Z"
1816,"1","2025-08-30T08:50:52.416800Z","sms-00893","ham",1.892,"I am great princess! What are you thinking about me? :)","2025-08-30T08:50:52.416828Z"
1817,"1","2025-08-30T08:50:57.389055Z","sms-00894","ham",4.792,"Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you","2025-08-30T08:50:57.389073Z"
1818,"1","2025-08-30T08:50:59.248826Z","sms-00895","ham",1.69,"It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.","2025-08-30T08:50:59.248844Z"
1819,"1","2025-08-30T08:51:00.949756Z","sms-00896","ham",1.523,"Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;","2025-08-30T08:51:00.949774Z"
1820,"1","2025-08-30T08:51:03.487371Z","sms-00897","ham",2.363,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)","2025-08-30T08:51:03.487389Z"
1821,"1","2025-08-30T08:51:05.106253Z","sms-00898","ham",1.449,"Hope you are having a good week. Just checking in","2025-08-30T08:51:05.106272Z"
1822,"1","2025-08-30T08:51:07.185633Z","sms-00899","ham",1.911,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.","2025-08-30T08:51:07.185649Z"
1823,"1","2025-08-30T08:51:08.464792Z","sms-00900","ham",1.102,"Thursday night? Yeah, sure thing, we'll work it out then","2025-08-30T08:51:08.464809Z"
1824,"1","2025-08-30T08:51:09.984559Z","sms-00901","spam",1.354,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16","2025-08-30T08:51:09.984577Z"
1825,"1","2025-08-30T08:51:11.598053Z","sms-00902","ham",1.45,"Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.","2025-08-30T08:51:11.598072Z"
1826,"1","2025-08-30T08:51:13.346017Z","sms-00903","ham",1.578,"How is it possible to teach you. And where.","2025-08-30T08:51:13.346035Z"
